,phrase,sentence_id,length,word_list,word_counter,num_unique_words
59,"Over-the-top and a bit ostentatious , this is a movie that 's got oodles of style and substance .",8604,97,"['overthetop', 'and', 'bit', 'ostentatious', 'this', 'movie', 'that', 'got', 'oodles', 'style', 'and', 'substance']","Counter({'and': 2, 'overthetop': 1, 'substance': 1, 'oodles': 1, 'that': 1, 'this': 1, 'movie': 1, 'ostentatious': 1, 'style': 1, 'got': 1, 'bit': 1})",11
60,"Instead , he shows them the respect they are due .",8605,50,"['instead', 'shows', 'them', 'the', 'respect', 'they', 'are', 'due']","Counter({'them': 1, 'due': 1, 'are': 1, 'they': 1, 'respect': 1, 'instead': 1, 'the': 1, 'shows': 1})",8
61,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",8606,151,"['although', 'bangs', 'very', 'cliched', 'drum', 'times', 'this', 'crowdpleaser', 'fresh', 'dialogue', 'energetic', 'music', 'and', 'goodnatured', 'spunk', 'are', 'often', 'infectious']","Counter({'and': 1, 'dialogue': 1, 'goodnatured': 1, 'drum': 1, 'energetic': 1, 'crowdpleaser': 1, 'very': 1, 'music': 1, 'spunk': 1, 'times': 1, 'often': 1, 'this': 1, 'bangs': 1, 'are': 1, 'although': 1, 'fresh': 1, 'infectious': 1, 'cliched': 1})",18
62,is a gem .,8607,10,['gem'],Counter({'gem': 1}),1
63,Michael Gerbosi 's script is economically packed with telling scenes .,8608,70,"['michael', 'gerbosi', 'script', 'economically', 'packed', 'with', 'telling', 'scenes']","Counter({'gerbosi': 1, 'script': 1, 'michael': 1, 'scenes': 1, 'telling': 1, 'with': 1, 'economically': 1, 'packed': 1})",8
64,"There is not a character in the movie with a shred of plausibility , not an event that is believable , not a confrontation that is not staged , not a moment that is not false .",8609,176,"['there', 'not', 'character', 'the', 'movie', 'with', 'shred', 'plausibility', 'not', 'event', 'that', 'believable', 'not', 'confrontation', 'that', 'not', 'staged', 'not', 'moment', 'that', 'not', 'false']","Counter({'not': 6, 'that': 3, 'false': 1, 'movie': 1, 'there': 1, 'character': 1, 'plausibility': 1, 'moment': 1, 'shred': 1, 'confrontation': 1, 'believable': 1, 'the': 1, 'with': 1, 'event': 1, 'staged': 1})",15
65,"Like most sequels , it takes what worked last time , repeats it and adds more characters , more stunts , more stuff in attempt to camouflage its sameness .",8610,155,"['like', 'most', 'sequels', 'takes', 'what', 'worked', 'last', 'time', 'repeats', 'and', 'adds', 'more', 'characters', 'more', 'stunts', 'more', 'stuff', 'attempt', 'camouflage', 'its', 'sameness']","Counter({'more': 3, 'and': 1, 'stunts': 1, 'what': 1, 'last': 1, 'like': 1, 'stuff': 1, 'attempt': 1, 'camouflage': 1, 'sameness': 1, 'most': 1, 'sequels': 1, 'characters': 1, 'time': 1, 'adds': 1, 'worked': 1, 'repeats': 1, 'its': 1, 'takes': 1})",19
66,The film 's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency .,8611,152,"['the', 'film', 'few', 'ideas', 'are', 'stretched', 'the', 'point', 'evaporation', 'the', 'whole', 'central', 'section', 'one', 'big', 'chase', 'that', 'seems', 'have', 'goal', 'and', 'urgency']","Counter({'the': 3, 'and': 1, 'central': 1, 'goal': 1, 'point': 1, 'big': 1, 'section': 1, 'that': 1, 'seems': 1, 'ideas': 1, 'urgency': 1, 'evaporation': 1, 'few': 1, 'chase': 1, 'stretched': 1, 'have': 1, 'one': 1, 'whole': 1, 'film': 1, 'are': 1})",20
67,It 's like a poem .,8612,19,"['like', 'poem']","Counter({'poem': 1, 'like': 1})",2
68,Enjoy it for what it is ; you can hate yourself later .,8613,55,"['enjoy', 'for', 'what', 'you', 'can', 'hate', 'yourself', 'later']","Counter({'enjoy': 1, 'what': 1, 'for': 1, 'later': 1, 'yourself': 1, 'can': 1, 'you': 1, 'hate': 1})",8
69,I 'll bet the video game is a lot more fun than the film .,8614,58,"['bet', 'the', 'video', 'game', 'lot', 'more', 'fun', 'than', 'the', 'film']","Counter({'the': 2, 'game': 1, 'video': 1, 'film': 1, 'lot': 1, 'fun': 1, 'than': 1, 'bet': 1, 'more': 1})",9
70,"Do n't plan on the perfect ending , but Sweet Home Alabama hits the mark with critics who escaped from a small town life .",8615,122,"['plan', 'the', 'perfect', 'ending', 'but', 'sweet', 'home', 'alabama', 'hits', 'the', 'mark', 'with', 'critics', 'who', 'escaped', 'from', 'small', 'town', 'life']","Counter({'the': 2, 'perfect': 1, 'town': 1, 'hits': 1, 'from': 1, 'critics': 1, 'sweet': 1, 'who': 1, 'life': 1, 'but': 1, 'ending': 1, 'escaped': 1, 'plan': 1, 'small': 1, 'home': 1, 'mark': 1, 'with': 1, 'alabama': 1})",18
71,"It 's the best film of the year so far , the benchmark against which all other Best Picture contenders should be measured .",8616,123,"['the', 'best', 'film', 'the', 'year', 'far', 'the', 'benchmark', 'against', 'which', 'all', 'other', 'best', 'picture', 'contenders', 'should', 'measured']","Counter({'the': 3, 'best': 2, 'picture': 1, 'all': 1, 'far': 1, 'benchmark': 1, 'against': 1, 'should': 1, 'other': 1, 'which': 1, 'year': 1, 'measured': 1, 'film': 1, 'contenders': 1})",14
72,"Generally , Clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes .",8617,144,"['generally', 'clockstoppers', 'will', 'fulfill', 'your', 'wildest', 'fantasies', 'about', 'being', 'different', 'kind', 'time', 'traveler', 'while', 'happily', 'killing', 'minutes']","Counter({'about': 1, 'being': 1, 'traveler': 1, 'wildest': 1, 'generally': 1, 'different': 1, 'kind': 1, 'killing': 1, 'will': 1, 'happily': 1, 'while': 1, 'clockstoppers': 1, 'time': 1, 'fulfill': 1, 'minutes': 1, 'your': 1, 'fantasies': 1})",17
73,"It feels like a community theater production of a great Broadway play : Even at its best , it will never hold a candle to the original .",8618,136,"['feels', 'like', 'community', 'theater', 'production', 'great', 'broadway', 'play', 'even', 'its', 'best', 'will', 'never', 'hold', 'candle', 'the', 'original']","Counter({'even': 1, 'great': 1, 'theater': 1, 'like': 1, 'never': 1, 'play': 1, 'community': 1, 'original': 1, 'will': 1, 'feels': 1, 'production': 1, 'candle': 1, 'broadway': 1, 'the': 1, 'hold': 1, 'its': 1, 'best': 1})",17
74,Effectively feeds our senses with the chilling sights and sounds from within the camp to create a completely numbing experience .,8619,129,"['effectively', 'feeds', 'our', 'senses', 'with', 'the', 'chilling', 'sights', 'and', 'sounds', 'from', 'within', 'the', 'camp', 'create', 'completely', 'numbing', 'experience']","Counter({'the': 2, 'and': 1, 'senses': 1, 'from': 1, 'sounds': 1, 'within': 1, 'sights': 1, 'experience': 1, 'camp': 1, 'effectively': 1, 'completely': 1, 'numbing': 1, 'our': 1, 'feeds': 1, 'create': 1, 'with': 1, 'chilling': 1})",17
75,"Unfortunately , the picture failed to capture me .",8620,50,"['unfortunately', 'the', 'picture', 'failed', 'capture']","Counter({'capture': 1, 'picture': 1, 'the': 1, 'unfortunately': 1, 'failed': 1})",5
76,"The actors are appealing , but Elysian Fields is idiotic and absurdly sentimental .",8621,83,"['the', 'actors', 'are', 'appealing', 'but', 'elysian', 'fields', 'idiotic', 'and', 'absurdly', 'sentimental']","Counter({'and': 1, 'sentimental': 1, 'absurdly': 1, 'fields': 1, 'elysian': 1, 'idiotic': 1, 'but': 1, 'appealing': 1, 'actors': 1, 'are': 1, 'the': 1})",11
77,"Nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting .",8622,103,"['nonsensical', 'dull', 'cyberhorror', 'flick', 'grim', 'hollow', 'exercise', 'flat', 'scares', 'and', 'bad', 'acting']","Counter({'flick': 1, 'flat': 1, 'and': 1, 'cyberhorror': 1, 'acting': 1, 'hollow': 1, 'bad': 1, 'exercise': 1, 'scares': 1, 'nonsensical': 1, 'dull': 1, 'grim': 1})",12
78,"Every bit as bogus as most Disney live action family movies are -- no real plot , no real conflict , no real point .",8623,116,"['every', 'bit', 'bogus', 'most', 'disney', 'live', 'action', 'family', 'movies', 'are', 'real', 'plot', 'real', 'conflict', 'real', 'point']","Counter({'real': 3, 'plot': 1, 'family': 1, 'movies': 1, 'point': 1, 'most': 1, 'live': 1, 'every': 1, 'bogus': 1, 'conflict': 1, 'action': 1, 'bit': 1, 'disney': 1, 'are': 1})",14
79,"It ca n't decide if it wants to be a mystery\/thriller , a romance or a comedy .",8624,80,"['decide', 'wants', 'mysterythriller', 'romance', 'comedy']","Counter({'wants': 1, 'romance': 1, 'mysterythriller': 1, 'comedy': 1, 'decide': 1})",5
80,"A one-trick pony whose few T&A bits still ca n't save itself from being unoriginal , unfunny and unrecommendable .",8625,114,"['onetrick', 'pony', 'whose', 'few', 'bits', 'still', 'save', 'itself', 'from', 'being', 'unoriginal', 'unfunny', 'and', 'unrecommendable']","Counter({'and': 1, 'whose': 1, 'unoriginal': 1, 'save': 1, 'pony': 1, 'being': 1, 'onetrick': 1, 'few': 1, 'itself': 1, 'unrecommendable': 1, 'unfunny': 1, 'from': 1, 'still': 1, 'bits': 1})",14
81,This examination of aquatic life off the shores of the Baja California peninsula of Mexico offers an engrossing way to demonstrate the virtues of the IMAX format .,8626,163,"['this', 'examination', 'aquatic', 'life', 'off', 'the', 'shores', 'the', 'baja', 'california', 'peninsula', 'mexico', 'offers', 'engrossing', 'way', 'demonstrate', 'the', 'virtues', 'the', 'imax', 'format']","Counter({'the': 4, 'peninsula': 1, 'life': 1, 'aquatic': 1, 'off': 1, 'mexico': 1, 'this': 1, 'format': 1, 'virtues': 1, 'shores': 1, 'engrossing': 1, 'offers': 1, 'examination': 1, 'imax': 1, 'way': 1, 'demonstrate': 1, 'baja': 1, 'california': 1})",18
82,"Kwan makes the mix-and - match metaphors intriguing , while lulling us into torpor with his cultivated allergy to action .",8627,122,"['kwan', 'makes', 'the', 'mixand', 'match', 'metaphors', 'intriguing', 'while', 'lulling', 'into', 'torpor', 'with', 'his', 'cultivated', 'allergy', 'action']","Counter({'lulling': 1, 'torpor': 1, 'intriguing': 1, 'kwan': 1, 'his': 1, 'with': 1, 'into': 1, 'allergy': 1, 'while': 1, 'mixand': 1, 'match': 1, 'cultivated': 1, 'action': 1, 'the': 1, 'makes': 1, 'metaphors': 1})",16
83,"A woozy , roisterous , exhausting mess , and the off-beat casting of its two leads turns out to be as ill-starred as you might expect .",8628,135,"['woozy', 'roisterous', 'exhausting', 'mess', 'and', 'the', 'offbeat', 'casting', 'its', 'two', 'leads', 'turns', 'out', 'illstarred', 'you', 'might', 'expect']","Counter({'and': 1, 'offbeat': 1, 'casting': 1, 'leads': 1, 'roisterous': 1, 'mess': 1, 'turns': 1, 'woozy': 1, 'two': 1, 'you': 1, 'exhausting': 1, 'expect': 1, 'the': 1, 'illstarred': 1, 'might': 1, 'its': 1, 'out': 1})",17
84,"A morality tale whose thought-provoking potential is hampered by a made-for-TV look , rigid performances and an asinine ` twist ' that brazenly rips off The Sixth Sense .",8629,170,"['morality', 'tale', 'whose', 'thoughtprovoking', 'potential', 'hampered', 'madefortv', 'look', 'rigid', 'performances', 'and', 'asinine', 'twist', 'that', 'brazenly', 'rips', 'off', 'the', 'sixth', 'sense']","Counter({'and': 1, 'whose': 1, 'twist': 1, 'off': 1, 'look': 1, 'that': 1, 'performances': 1, 'sixth': 1, 'sense': 1, 'hampered': 1, 'brazenly': 1, 'tale': 1, 'madefortv': 1, 'potential': 1, 'thoughtprovoking': 1, 'asinine': 1, 'rips': 1, 'rigid': 1, 'the': 1, 'morality': 1})",20
85,"Scotland , PA. blurs the line between black comedy and black hole .",8630,67,"['scotland', 'blurs', 'the', 'line', 'between', 'black', 'comedy', 'and', 'black', 'hole']","Counter({'black': 2, 'and': 1, 'scotland': 1, 'blurs': 1, 'between': 1, 'the': 1, 'comedy': 1, 'hole': 1, 'line': 1})",9
86,"What 's surprising about Full Frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you .",8631,167,"['what', 'surprising', 'about', 'full', 'frontal', 'that', 'despite', 'its', 'overt', 'selfawareness', 'parts', 'the', 'movie', 'still', 'manage', 'break', 'past', 'the', 'artifice', 'and', 'thoroughly', 'engage', 'you']","Counter({'the': 2, 'and': 1, 'manage': 1, 'past': 1, 'artifice': 1, 'still': 1, 'its': 1, 'what': 1, 'thoroughly': 1, 'parts': 1, 'you': 1, 'full': 1, 'that': 1, 'frontal': 1, 'break': 1, 'despite': 1, 'overt': 1, 'selfawareness': 1, 'about': 1, 'engage': 1, 'surprising': 1, 'movie': 1})",22
87,"-LRB- A -RRB- rare , beautiful film .",8632,37,"['lrb', 'rrb', 'rare', 'beautiful', 'film']","Counter({'beautiful': 1, 'lrb': 1, 'rare': 1, 'rrb': 1, 'film': 1})",5
88,"The film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime .",8633,137,"['the', 'film', 'has', 'just', 'enough', 'everything', 'reenactments', 'archival', 'footage', 'talkinghead', 'interviews', 'and', 'the', 'music', 'simply', 'sublime']","Counter({'the': 2, 'and': 1, 'sublime': 1, 'reenactments': 1, 'just': 1, 'footage': 1, 'everything': 1, 'enough': 1, 'music': 1, 'archival': 1, 'simply': 1, 'has': 1, 'interviews': 1, 'film': 1, 'talkinghead': 1})",15
89,And if The Hours wins ` Best Picture ' I just might .,8634,53,"['and', 'the', 'hours', 'wins', 'best', 'picture', 'just', 'might']","Counter({'and': 1, 'picture': 1, 'just': 1, 'wins': 1, 'hours': 1, 'the': 1, 'might': 1, 'best': 1})",8
90,"And in this regard , On Guard delivers .",8635,40,"['and', 'this', 'regard', 'guard', 'delivers']","Counter({'and': 1, 'this': 1, 'guard': 1, 'regard': 1, 'delivers': 1})",5
91,It wo n't bust your gut -- and it 's not intended to -- it 's merely a blandly cinematic surgical examination of what makes a joke a joke .,8636,139,"['bust', 'your', 'gut', 'and', 'not', 'intended', 'merely', 'blandly', 'cinematic', 'surgical', 'examination', 'what', 'makes', 'joke', 'joke']","Counter({'joke': 2, 'and': 1, 'what': 1, 'intended': 1, 'merely': 1, 'bust': 1, 'blandly': 1, 'surgical': 1, 'examination': 1, 'cinematic': 1, 'gut': 1, 'not': 1, 'makes': 1, 'your': 1})",14
92,Remarkably accessible and affecting .,8637,37,"['remarkably', 'accessible', 'and', 'affecting']","Counter({'accessible': 1, 'and': 1, 'remarkably': 1, 'affecting': 1})",4
93,"If this disposable tissue has one wild card , it 's John Turturro , who 's simply fab as a Spanish butler with a foot fetish .",8638,126,"['this', 'disposable', 'tissue', 'has', 'one', 'wild', 'card', 'john', 'turturro', 'who', 'simply', 'fab', 'spanish', 'butler', 'with', 'foot', 'fetish']","Counter({'john': 1, 'this': 1, 'who': 1, 'disposable': 1, 'turturro': 1, 'one': 1, 'fab': 1, 'tissue': 1, 'simply': 1, 'foot': 1, 'spanish': 1, 'wild': 1, 'fetish': 1, 'has': 1, 'with': 1, 'card': 1, 'butler': 1})",17
94,"If this movie belonged to a sorority , it would be called Beta Alpha Delta .",8639,76,"['this', 'movie', 'belonged', 'sorority', 'would', 'called', 'beta', 'alpha', 'delta']","Counter({'would': 1, 'this': 1, 'movie': 1, 'belonged': 1, 'delta': 1, 'beta': 1, 'alpha': 1, 'sorority': 1, 'called': 1})",9
95,"To enjoy this movie 's sharp dialogue and delightful performance by Jolie and Burns , you have to gloss over the no sense ending .",8640,130,"['enjoy', 'this', 'movie', 'sharp', 'dialogue', 'and', 'delightful', 'performance', 'jolie', 'and', 'burns', 'you', 'have', 'gloss', 'over', 'the', 'sense', 'ending']","Counter({'and': 2, 'enjoy': 1, 'dialogue': 1, 'sense': 1, 'this': 1, 'movie': 1, 'over': 1, 'gloss': 1, 'ending': 1, 'delightful': 1, 'have': 1, 'performance': 1, 'sharp': 1, 'you': 1, 'burns': 1, 'jolie': 1, 'the': 1})",17
96,An intelligent fiction about learning through cultural clash .,8641,62,"['intelligent', 'fiction', 'about', 'learning', 'through', 'cultural', 'clash']","Counter({'about': 1, 'clash': 1, 'fiction': 1, 'cultural': 1, 'through': 1, 'learning': 1, 'intelligent': 1})",7
97,Plays like a volatile and overlong W magazine fashion spread .,8642,62,"['plays', 'like', 'volatile', 'and', 'overlong', 'magazine', 'fashion', 'spread']","Counter({'and': 1, 'fashion': 1, 'plays': 1, 'like': 1, 'magazine': 1, 'spread': 1, 'volatile': 1, 'overlong': 1})",8
98,"It is ridiculous , of course ... but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness .",8643,129,"['ridiculous', 'course', 'but', 'also', 'refreshing', 'disarming', 'and', 'just', 'outright', 'enjoyable', 'despite', 'its', 'ridiculousness']","Counter({'and': 1, 'outright': 1, 'refreshing': 1, 'just': 1, 'also': 1, 'but': 1, 'disarming': 1, 'enjoyable': 1, 'course': 1, 'ridiculous': 1, 'despite': 1, 'ridiculousness': 1, 'its': 1})",13
99,Brilliant ! ',8644,13,"['brilliant', '!']","Counter({'brilliant': 1, '!': 1})",2
100,Behan himself knew how to spin a tale and one ca n't help but think he 'd appreciate this attempt to turn his life into art .,8645,125,"['behan', 'himself', 'knew', 'how', 'spin', 'tale', 'and', 'one', 'help', 'but', 'think', 'appreciate', 'this', 'attempt', 'turn', 'his', 'life', 'into', 'art']","Counter({'and': 1, 'life': 1, 'himself': 1, 'attempt': 1, 'help': 1, 'turn': 1, 'this': 1, 'into': 1, 'knew': 1, 'appreciate': 1, 'behan': 1, 'but': 1, 'one': 1, 'tale': 1, 'how': 1, 'his': 1, 'art': 1, 'spin': 1, 'think': 1})",19
101,The sort of movie that gives tastelessness a bad rap .,8646,54,"['the', 'sort', 'movie', 'that', 'gives', 'tastelessness', 'bad', 'rap']","Counter({'sort': 1, 'tastelessness': 1, 'that': 1, 'movie': 1, 'bad': 1, 'rap': 1, 'the': 1, 'gives': 1})",8
102,There are moments in this account of the life of artist Frida Kahlo that are among cinema 's finest this year .,8647,111,"['there', 'are', 'moments', 'this', 'account', 'the', 'life', 'artist', 'frida', 'kahlo', 'that', 'are', 'among', 'cinema', 'finest', 'this', 'year']","Counter({'this': 2, 'are': 2, 'among': 1, 'account': 1, 'finest': 1, 'artist': 1, 'moments': 1, 'there': 1, 'life': 1, 'that': 1, 'cinema': 1, 'kahlo': 1, 'year': 1, 'frida': 1, 'the': 1})",15
103,"The inhospitability of the land emphasizes the spare precision of the narratives and helps to give them an atavistic power , as if they were tales that had been handed down since the beginning of time .",8648,202,"['the', 'inhospitability', 'the', 'land', 'emphasizes', 'the', 'spare', 'precision', 'the', 'narratives', 'and', 'helps', 'give', 'them', 'atavistic', 'power', 'they', 'were', 'tales', 'that', 'had', 'been', 'handed', 'down', 'since', 'the', 'beginning', 'time']","Counter({'the': 5, 'and': 1, 'narratives': 1, 'give': 1, 'down': 1, 'handed': 1, 'inhospitability': 1, 'tales': 1, 'since': 1, 'had': 1, 'been': 1, 'helps': 1, 'atavistic': 1, 'them': 1, 'power': 1, 'that': 1, 'time': 1, 'precision': 1, 'emphasizes': 1, 'spare': 1, 'they': 1, 'beginning': 1, 'land': 1, 'were': 1})",24
